,x,y,z,vx,vy,vz
185,0.6705970713328,0.963272463645,0.6705970713328,-0.45886901,0.50855815,-0.18138731
186,0.2895072913328,-0.210300406355,0.2895072913328,-0.61561513,0.090997905,-0.65002126
187,0.47021162133280003,0.029639304645,0.47021162133280003,0.88913268,0.244353,-0.43100649
188,-0.23506321866719998,-1.5477159363550002,-0.23506321866719998,0.12041575,-0.25921297,0.33034202
189,-1.0426959386672001,-1.005540986355,-1.0426959386672001,-0.041076355,0.76558352,-0.33947492
190,-0.6326756486671999,0.418405003645,-0.6326756486671999,0.21471623,0.97256064,-0.080822177
191,0.2380016413328,-0.223658526355,0.2380016413328,-0.29564866,0.53199804,0.070320971
192,-0.07013322066719999,-0.543922866355,-0.07013322066719999,0.16215393,0.16771366,-0.061870329
193,0.9588588213328001,-1.036352236355,0.9588588213328001,0.74634069,-0.089129247,0.31096837
194,1.6663252213328,0.553746083645,1.6663252213328,-0.35592929,-0.18617074,0.23689801
195,-0.17631044866719997,0.276791853645,-0.17631044866719997,0.82509023,-0.7212401,-0.12871641
196,-1.7710326786672002,0.658486343645,-1.7710326786672002,0.29411924,0.34597096,-0.13573857
197,-0.3777571986672,-0.225511066355,-0.3777571986672,0.11803188,1.027245,0.2026926
198,-0.7687975186672,-0.050421076654999994,-0.7687975186672,-0.017914124,-0.047515545,0.37602124
199,0.012771137332800012,0.102418223645,0.012771137332800012,0.18485706,0.24341528,-0.4803066
200,0.5322715613328001,0.14046726364499998,0.5322715613328001,0.32993767,0.91944551,0.40502954
201,-0.1875276886672,1.253629963645,-0.1875276886672,0.067501545,0.095987447,-0.092860878
202,0.07188613133280002,-0.876363956355,0.07188613133280002,-0.26337343,0.2563307,-0.26372758
203,-1.0744086786672,2.389484663645,-1.0744086786672,-0.25934348,-0.31524155,-0.43118653
204,0.0018646123328000116,0.7393072636450001,0.0018646123328000116,0.020080306,0.39507389,0.78102189
205,2.1268144213327997,-0.9809628363549999,2.1268144213327997,-0.28236115,0.09470474,0.015927004
206,-0.5562568386672,0.025610112645,-0.5562568386672,0.02610169,0.20716529,-0.23458213
207,-0.11095854266719998,-0.265356126355,-0.11095854266719998,-0.15481834,-0.11124495,-0.58951652
208,-0.058091512667199995,-0.046892621355,-0.058091512667199995,0.21919069,-0.34510571,0.3370969
209,-0.04069375606719999,0.06537880364500001,-0.04069375606719999,1.15377,0.50908166,0.64103794
210,-0.3759439286672,-0.051618677854999996,-0.3759439286672,0.1574692,-0.60598725,-0.06260775
211,-0.9176214986672,0.395533923645,-0.9176214986672,-0.26599136,0.3994889,-0.041785605
212,1.6953321213327999,-0.843529786355,1.6953321213327999,-0.43735147,-0.07629168,0.37393555
213,-0.5590603986672,0.23076275364499998,-0.5590603986672,0.055597179,0.51494002,-0.14540312
214,0.5089425413328,-0.5665404963549999,0.5089425413328,0.43527043,0.085383192,0.065555334
215,-0.8557385286672,-0.8621447863549999,-0.8557385286672,0.31365505,0.17544787,0.1647311
216,0.9335082113328,0.34077278364499997,0.9335082113328,0.26722315,-0.18848664,-0.17754407
217,-0.1660327386672,-0.8457132763549999,-0.1660327386672,-0.20227824,-0.046771239,0.19413388
218,0.4242786713328,-0.697783966355,0.4242786713328,-0.45364219,-0.25171107,0.6536954
219,-1.4050518786672002,0.428515263645,-1.4050518786672002,0.30293092,-0.0144911,-0.14733581
220,0.033036444332800015,-0.03947830735499999,0.033036444332800015,0.80261207,0.12538309,1.1376851
221,-0.2293925186672,0.6390297836450001,-0.2293925186672,-0.22286001,0.3447524,-0.35691339
222,-0.02485753066719999,0.123893893645,-0.02485753066719999,-0.4996244,-0.22260022,0.30409569
223,0.5894887413328,-0.328987356355,0.5894887413328,-0.2756789,-0.72519106,-0.14198944
224,0.23508381133280004,-1.2562062363550002,0.23508381133280004,0.22469878,0.041396353,0.22367884
225,0.6034688313328,-0.553762276355,0.6034688313328,0.034342494,0.74668652,0.028241912
226,-0.33913153866719997,0.480880183645,-0.33913153866719997,-0.54201657,0.50586671,0.17538732
227,0.5106291113328,-0.179753356355,0.5106291113328,-0.41950446,0.21192427,-0.22846308
228,-0.4632259086672,-1.107669236355,-0.4632259086672,-0.18806273,0.34900469,-0.1857062
229,0.4166269013328,0.857637323645,0.4166269013328,0.039505158,-0.55144471,-0.06087514
230,0.29840475133280003,0.196780303645,0.29840475133280003,0.67926997,-0.20117326,0.55806476
231,1.7691695213327998,-0.346112596355,1.7691695213327998,0.13426805,0.10678142,-0.12010714
232,0.5773825613328,0.298728803645,0.5773825613328,0.051197734,0.06337928,0.2945542
233,-0.1669681286672,-2.347057536355,-0.1669681286672,-0.47630084,-0.024151146,-0.14045925
234,1.6338544213328,0.24129928364499997,1.6338544213328,0.22401831,-0.11967681,0.63666952
235,0.47078883133280003,0.405134803645,0.47078883133280003,0.6820966,-0.15670706,0.451637
236,0.1422291613328,-0.045486815055,0.1422291613328,0.24267781,0.20336461,0.070227601
237,-0.36074379866719997,0.500870863645,-0.36074379866719997,0.23569535,0.22665866,-0.36040986
238,-0.22240713866720002,-0.141352198355,-0.22240713866720002,-0.58019239,-0.2778846,0.6203149
239,-0.22050087866719997,-0.154686076355,-0.22050087866719997,-0.66848284,-0.22794689,-0.44072285
240,1.5429834213328,0.383878863645,1.5429834213328,-0.29879609,-0.22138724,0.049789026
241,-1.4613389786672002,-1.3148256363550002,-1.4613389786672002,0.23468298,-0.38382453,0.41506219
242,-3.6565851786672,-1.306287036355,-3.6565851786672,-0.02169086,-0.078561194,-0.19218746
243,-0.6917114286672,-0.852122686355,-0.6917114286672,-0.21586944,-0.5595271,-0.085901208
244,0.7083048213328,1.0005939636449999,0.7083048213328,-0.37233379,-0.12139521,0.27338892
245,0.3554541413328,0.06861956364499999,0.3554541413328,0.17603236,-0.53011888,0.22472081
246,-0.07632404966719998,0.083096993645,-0.07632404966719998,-0.22038364,0.28583878,0.45981973
247,-0.6068534286671999,-0.511952746355,-0.6068534286671999,-0.021643922,-0.24879144,0.51621473
248,0.2559710413328,0.363293743645,0.2559710413328,-0.58007705,0.2021538,0.076799177
249,0.2393035813328,1.5306399636449999,0.2393035813328,-0.40132543,0.028880807,0.24794357
250,-0.08488428566719998,0.03841240064500001,-0.08488428566719998,-0.51485705,0.42517129,-0.15101613
251,0.2659399813328,0.173641243645,0.2659399813328,0.54184699,-0.19630434,-0.25442904
252,0.1804860313328,-0.16556068635500001,0.1804860313328,0.18165718,-0.22796802,0.11115826
253,0.1593071513328,1.7162380636449999,0.1593071513328,-0.39235967,0.36435431,-0.090326242
254,2.6588278213328,0.269953823645,2.6588278213328,-0.1914175,0.046451181,-0.18883653
255,-0.15288653866719998,-0.004373273354999995,-0.15288653866719998,0.028084969,-0.62670684,0.42949286
256,-0.7484722186671999,-0.9195815563549999,-0.7484722186671999,0.26910865,-0.34371582,-0.2768603
257,0.42754712133280004,0.270846973645,0.42754712133280004,0.48338106,-0.11550587,0.35368413
258,-0.2516680886672,0.371701253645,-0.2516680886672,-0.79366243,0.2261785,-0.34153777
259,-0.007281537667199987,0.09688259364499999,-0.007281537667199987,-0.13110837,-0.14208664,-0.87030816
260,-2.6236819786672,1.0327772636449999,-2.6236819786672,-0.090750366,-0.33350348,-0.027676938
261,-0.8019015186671999,-0.205890336355,-0.8019015186671999,-0.5487507,-0.027312599,-0.42726287
262,0.33542305133280004,0.233259333645,0.33542305133280004,0.61557436,0.22793446,-0.26618156
263,-0.6575034286672,0.460009553645,-0.6575034286672,-0.34009105,0.076042026,0.57806218
264,-0.11271464466719998,0.22890407364499998,-0.11271464466719998,0.21430975,0.0053947642,0.47983074
265,-0.9074860886671999,0.172442813645,-0.9074860886671999,0.64657634,0.015567981,0.2095786
